structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z54_L010_serr,5.4,1.0,-311595.4774737537,6.238050567160826
PDI-BT-COF-same_z54_L020_serr,5.4,2.0,-311595.56606606743,6.1494582534069195
PDI-BT-COF-same_z54_L030_serr,5.4,3.0,-311595.6539702969,6.061554023937788
PDI-BT-COF-same_z54_L040_serr,5.4,4.0,-311595.70703684527,6.008487475570291
PDI-BT-COF-same_z54_L050_serr,5.4,5.0,-311595.72955883684,5.9859654839965515
PDI-BT-COF-same_z54_L060_serr,5.4,6.0,-311595.73000050907,5.985523811774328
PDI-BT-COF-same_z54_L070_serr,5.4,7.0,-311595.7037065139,6.011817806924228
PDI-BT-COF-same_z54_L080_serr,5.4,8.0,-311595.66974453506,6.045779785781633
PDI-BT-COF-same_z54_L090_serr,5.4,9.0,-311595.65407366806,6.061450652778149
PDI-BT-COF-same_z54_L100_serr,5.4,10.0,-311595.5675928491,6.147931471758056
PDI-BT-COF-same_z54_L110_serr,5.4,11.0,-311595.37661646074,6.338907860103063
PDI-BT-COF-same_z54_L120_serr,5.4,12.0,-311595.4158985661,6.299625754763838
PDI-BT-COF-same_z54_L130_serr,5.4,13.0,-311595.3326194461,6.382904874742962
PDI-BT-COF-same_z54_L140_serr,5.4,14.0,-311595.19940598187,6.516118338971864
PDI-BT-COF-same_z54_L150_serr,5.4,15.0,-311595.3570517521,6.358472568739671
PDI-BT-COF-same_z54_L160_serr,5.4,16.0,-311595.4130161662,6.30250815465115
PDI-BT-COF-same_z54_L170_serr,5.4,17.0,-311595.4106767853,6.304847535560839
PDI-BT-COF-same_z54_L180_serr,5.4,18.0,-311595.4765530412,6.23897127964301
PDI-BT-COF-same_z54_L181_serr,5.4,18.1,-311595.4769496706,6.238574650255032
PDI-BT-COF-same_z55_L000_serr,5.5,0.0,-311595.27907153557,6.436452785274014
PDI-BT-COF-same_z55_L010_serr,5.5,1.0,-311595.31430477626,6.401219544583
PDI-BT-COF-same_z55_L020_serr,5.5,2.0,-311595.4094094134,6.306114907434676
PDI-BT-COF-same_z55_L030_serr,5.5,3.0,-311595.5121700278,6.203354293014854
PDI-BT-COF-same_z55_L040_serr,5.5,4.0,-311595.5853461465,6.130178174353205
PDI-BT-COF-same_z55_L050_serr,5.5,5.0,-311595.62296403816,6.092560282675549
PDI-BT-COF-same_z55_L060_serr,5.5,6.0,-311595.6286148077,6.086909513163846
PDI-BT-COF-same_z55_L070_serr,5.5,7.0,-311595.6061459224,6.109378398454282
PDI-BT-COF-same_z55_L080_serr,5.5,8.0,-311595.5829005947,6.132623726152815
PDI-BT-COF-same_z55_L090_serr,5.5,9.0,-311595.57844441925,6.137079901585821
PDI-BT-COF-same_z55_L100_serr,5.5,10.0,-311595.525825106,6.189699214824941
PDI-BT-COF-same_z55_L110_serr,5.5,11.0,-311595.38669133687,6.328832983970642
PDI-BT-COF-same_z55_L120_serr,5.5,12.0,-311595.392229372,6.323294948844705
PDI-BT-COF-same_z55_L130_serr,5.5,13.0,-311595.3318142375,6.383710083318874
PDI-BT-COF-same_z55_L140_serr,5.5,14.0,-311595.23597892886,6.479545391979627
PDI-BT-COF-same_z55_L150_serr,5.5,15.0,-311595.3328026834,6.3827216374338605
PDI-BT-COF-same_z55_L160_serr,5.5,16.0,-311595.3659190437,6.349605277122464
PDI-BT-COF-same_z55_L170_serr,5.5,17.0,-311595.3748564,6.3406679208274
PDI-BT-COF-same_z55_L180_serr,5.5,18.0,-311595.4356831286,6.2798411922412924
PDI-BT-COF-same_z55_L181_serr,5.5,18.1,-311595.4360275089,6.279496811912395
PDI-BT-COF-same_z56_L000_serr,5.6,0.0,-311595.1571215295,6.5584027913282625
PDI-BT-COF-same_z56_L010_serr,5.6,1.0,-311595.1907570869,6.524767233931925
PDI-BT-COF-same_z56_L020_serr,5.6,2.0,-311595.28486100736,6.430663313483819
PDI-BT-COF-same_z56_L030_serr,5.6,3.0,-311595.39148049545,6.324043825385161
PDI-BT-COF-same_z56_L040_serr,5.6,4.0,-311595.4773722129,6.23815210792236
PDI-BT-COF-same_z56_L050_serr,5.6,5.0,-311595.5264782773,6.18904604355339
PDI-BT-COF-same_z56_L060_serr,5.6,6.0,-311595.5377017695,6.177822551340796
PDI-BT-COF-same_z56_L070_serr,5.6,7.0,-311595.5189313027,6.196593018132262
PDI-BT-COF-same_z56_L080_serr,5.6,8.0,-311595.50216711836,6.2133572024758905
PDI-BT-COF-same_z56_L090_serr,5.6,9.0,-311595.5027477074,6.212776613421738
PDI-BT-COF-same_z56_L100_serr,5.6,10.0,-311595.4736088431,6.2419154777307995
PDI-BT-COF-same_z56_L110_serr,5.6,11.0,-311595.372294164,6.3432301568682306
PDI-BT-COF-same_z56_L120_serr,5.6,12.0,-311595.3561894543,6.359334866516292
PDI-BT-COF-same_z56_L130_serr,5.6,13.0,-311595.31480256026,6.40072176058311
PDI-BT-COF-same_z56_L140_serr,5.6,14.0,-311595.248609239,6.4669150818372145
PDI-BT-COF-same_z56_L150_serr,5.6,15.0,-311595.3031638686,6.412360452231951
PDI-BT-COF-same_z56_L160_serr,5.6,16.0,-311595.3208702071,6.394654113741126
PDI-BT-COF-same_z56_L170_serr,5.6,17.0,-311595.3362569208,6.379267400014214
PDI-BT-COF-same_z56_L180_serr,5.6,18.0,-311595.3928974859,6.322626834968105
PDI-BT-COF-same_z56_L181_serr,5.6,18.1,-311595.3932008408,6.322323480038904
PDI-BT-COF-same_z57_L000_serr,5.7,0.0,-311595.07269078365,6.64283353718929
PDI-BT-COF-same_z57_L010_serr,5.7,1.0,-311595.1025439899,6.612980330944993
PDI-BT-COF-same_z57_L020_serr,5.7,2.0,-311595.18792485015,6.527599470689893
PDI-BT-COF-same_z57_L030_serr,5.7,3.0,-311595.29055445694,6.424969863903243
PDI-BT-COF-same_z57_L040_serr,5.7,4.0,-311595.38175631664,6.333768004202284
PDI-BT-COF-same_z57_L050_serr,5.7,5.0,-311595.43853861326,6.276985707576387
PDI-BT-COF-same_z57_L060_serr,5.7,6.0,-311595.4556586381,6.259865682746749
PDI-BT-COF-same_z57_L070_serr,5.7,7.0,-311595.44163016963,6.27389415120706
PDI-BT-COF-same_z57_L080_serr,5.7,8.0,-311595.4292426869,6.28628163394751
PDI-BT-COF-same_z57_L090_serr,5.7,9.0,-311595.4311563262,6.28436799463816
PDI-BT-COF-same_z57_L100_serr,5.7,10.0,-311595.4176479157,6.297876405122224
PDI-BT-COF-same_z57_L110_serr,5.7,11.0,-311595.3435598831,6.37196443771245
PDI-BT-COF-same_z57_L120_serr,5.7,12.0,-311595.31443284533,6.401091475505382
PDI-BT-COF-same_z57_L130_serr,5.7,13.0,-311595.28818330675,6.427341014088597
PDI-BT-COF-same_z57_L140_serr,5.7,14.0,-311595.2447603331,6.470763987745158
PDI-BT-COF-same_z57_L150_serr,5.7,15.0,-311595.2713023753,6.44422194553772
PDI-BT-COF-same_z57_L160_serr,5.7,16.0,-311595.2793804334,6.436143887462094
PDI-BT-COF-same_z57_L170_serr,5.7,17.0,-311595.29831261246,6.417211708379909
PDI-BT-COF-same_z57_L180_serr,5.7,18.0,-311595.3505281427,6.364996178133879
PDI-BT-COF-same_z57_L181_serr,5.7,18.1,-311595.3507961048,6.36472821602365
PDI-BT-COF-same_z58_L000_serr,5.8,0.0,-311595.0196993818,6.695824939059094
PDI-BT-COF-same_z58_L010_serr,5.8,1.0,-311595.04322877165,6.672295549185947
PDI-BT-COF-same_z58_L020_serr,5.8,2.0,-311595.1130585636,6.602465757227037
PDI-BT-COF-same_z58_L030_serr,5.8,3.0,-311595.20706311025,6.508461210585665
PDI-BT-COF-same_z58_L040_serr,5.8,4.0,-311595.2977659385,6.417758382332977
PDI-BT-COF-same_z58_L050_serr,5.8,5.0,-311595.3582833398,6.357240981014911
PDI-BT-COF-same_z58_L060_serr,5.8,6.0,-311595.38124006276,6.3342842580750585
PDI-BT-COF-same_z58_L070_serr,5.8,7.0,-311595.3732868792,6.342237441625912
PDI-BT-COF-same_z58_L080_serr,5.8,8.0,-311595.36448863335,6.351035687490366
PDI-BT-COF-same_z58_L090_serr,5.8,9.0,-311595.3660321765,6.349492144363467
PDI-BT-COF-same_z58_L100_serr,5.8,10.0,-311595.362215931,6.353308389836457
PDI-BT-COF-same_z58_L110_serr,5.8,11.0,-311595.30738864443,6.408135676407255
PDI-BT-COF-same_z58_L120_serr,5.8,12.0,-311595.27118601394,6.444338306901045
PDI-BT-COF-same_z58_L130_serr,5.8,13.0,-311595.256950372,6.458573948824778
PDI-BT-COF-same_z58_L140_serr,5.8,14.0,-311595.2302918539,6.485232466948219
PDI-BT-COF-same_z58_L150_serr,5.8,15.0,-311595.2395426684,6.4759816524456255
PDI-BT-COF-same_z58_L160_serr,5.8,16.0,-311595.2422446552,6.473279665631708
PDI-BT-COF-same_z58_L170_serr,5.8,17.0,-311595.26295808615,6.452566234685946
PDI-BT-COF-same_z58_L180_serr,5.8,18.0,-311595.30980049196,6.405723828880582
PDI-BT-COF-same_z58_L181_serr,5.8,18.1,-311595.31003869337,6.405485627474263
PDI-BT-COF-same_z59_L000_serr,5.9,0.0,-311594.98912290845,6.726401412393898
PDI-BT-COF-same_z59_L010_serr,5.9,1.0,-311595.0048997951,6.710624525730964
PDI-BT-COF-same_z59_L020_serr,5.9,2.0,-311595.0563020276,6.65922229323769
PDI-BT-COF-same_z59_L030_serr,5.9,3.0,-311595.13833690603,6.577187414804939
PDI-BT-COF-same_z59_L040_serr,5.9,4.0,-311595.2245355219,6.490988798963372
PDI-BT-COF-same_z59_L050_serr,5.9,5.0,-311595.28532307583,6.430201245006174
PDI-BT-COF-same_z59_L060_serr,5.9,6.0,-311595.31362677173,6.4018975491053425
PDI-BT-COF-same_z59_L070_serr,5.9,7.0,-311595.3127623535,6.402761967328843
PDI-BT-COF-same_z59_L080_serr,5.9,8.0,-311595.3074538053,6.408070515550207
PDI-BT-COF-same_z59_L090_serr,5.9,9.0,-311595.3083947964,6.4071295244502835
PDI-BT-COF-same_z59_L100_serr,5.9,10.0,-311595.30984986376,6.4056744570843875
PDI-BT-COF-same_z59_L110_serr,5.9,11.0,-311595.2684840957,6.447040225146338
PDI-BT-COF-same_z59_L120_serr,5.9,12.0,-311595.22919299407,6.486331326770596
PDI-BT-COF-same_z59_L130_serr,5.9,13.0,-311595.2245501345,6.490974186337553
PDI-BT-COF-same_z59_L140_serr,5.9,14.0,-311595.20972312696,6.50580119388178
PDI-BT-COF-same_z59_L150_serr,5.9,15.0,-311595.20945392066,6.506070400180761
PDI-BT-COF-same_z59_L160_serr,5.9,16.0,-311595.2098092351,6.505715085717384
PDI-BT-COF-same_z59_L170_serr,5.9,17.0,-311595.2311641062,6.484360214613844
PDI-BT-COF-same_z59_L180_serr,5.9,18.0,-311595.2715766531,6.443947667721659
PDI-BT-COF-same_z59_L181_serr,5.9,18.1,-311595.27178414527,6.443740175571293
