structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-diff_z50_L040_incl,5.0,4.0,-155800.75878287342,1.9285661063040607
PDI-BT-COF-diff_z50_L050_incl,5.0,5.0,-155800.70837994383,1.978969035902992
PDI-BT-COF-diff_z50_L060_incl,5.0,6.0,-155800.66459005474,2.022758924984373
PDI-BT-COF-diff_z50_L070_incl,5.0,7.0,-155800.61708238447,2.0702665952558164
PDI-BT-COF-diff_z50_L080_incl,5.0,8.0,-155800.55704716477,2.130301814962877
PDI-BT-COF-diff_z50_L090_incl,5.0,9.0,-155800.48921494035,2.1981340393831488
PDI-BT-COF-diff_z50_L100_incl,5.0,10.0,-155800.45020059016,2.2371483895694837
PDI-BT-COF-diff_z50_L110_incl,5.0,11.0,-155800.42717106163,2.260177918098634
PDI-BT-COF-diff_z50_L120_incl,5.0,12.0,-155800.41282135528,2.274527624453185
PDI-BT-COF-diff_z50_L130_incl,5.0,13.0,-155800.40404548467,2.283303495059954
PDI-BT-COF-diff_z50_L140_incl,5.0,14.0,-155800.4160336645,2.2713153152144514
PDI-BT-COF-diff_z50_L150_incl,5.0,15.0,-155800.4242004998,2.2631484799203463
PDI-BT-COF-diff_z50_L160_incl,5.0,16.0,-155800.39172547116,2.295623508573044
PDI-BT-COF-diff_z50_L162_incl,5.0,16.2,-155800.38385217535,2.3034968043793924
PDI-BT-COF-diff_z51_L000_incl,5.1,0.0,-155800.76691463246,1.9204343472665641
PDI-BT-COF-diff_z51_L010_incl,5.1,1.0,-155800.74889660152,1.9384523782064207
PDI-BT-COF-diff_z51_L020_incl,5.1,2.0,-155800.69964558113,1.9877033985976595
PDI-BT-COF-diff_z51_L030_incl,5.1,3.0,-155800.65302720235,2.034321777377045
PDI-BT-COF-diff_z51_L040_incl,5.1,4.0,-155800.6213224477,2.0660265320329927
PDI-BT-COF-diff_z51_L050_incl,5.1,5.0,-155800.5890630838,2.0982858959177975
PDI-BT-COF-diff_z51_L060_incl,5.1,6.0,-155800.55842583816,2.128923141572159
PDI-BT-COF-diff_z51_L070_incl,5.1,7.0,-155800.52306011898,2.164288860745728
PDI-BT-COF-diff_z51_L080_incl,5.1,8.0,-155800.47494861906,2.2124003606732003
PDI-BT-COF-diff_z51_L090_incl,5.1,9.0,-155800.41829446657,2.2690545131627005
PDI-BT-COF-diff_z51_L100_incl,5.1,10.0,-155800.3821278662,2.3052211135218386
PDI-BT-COF-diff_z51_L110_incl,5.1,11.0,-155800.36150714217,2.3258418375626206
PDI-BT-COF-diff_z51_L120_incl,5.1,12.0,-155800.35253381415,2.334815165580949
PDI-BT-COF-diff_z51_L130_incl,5.1,13.0,-155800.34847849983,2.3388704798999242
PDI-BT-COF-diff_z51_L140_incl,5.1,14.0,-155800.36103513557,2.326313844154356
PDI-BT-COF-diff_z51_L150_incl,5.1,15.0,-155800.37218363886,2.3151653408713173
PDI-BT-COF-diff_z51_L160_incl,5.1,16.0,-155800.3506281544,2.33672082531848
PDI-BT-COF-diff_z51_L162_incl,5.1,16.2,-155800.34435441258,2.3429945671523456
PDI-BT-COF-diff_z52_L000_incl,5.2,0.0,-155800.61606713315,2.071281846583588
PDI-BT-COF-diff_z52_L010_incl,5.2,1.0,-155800.59930114305,2.0880478366743773
PDI-BT-COF-diff_z52_L020_incl,5.2,2.0,-155800.55542075878,2.1319282209442463
