structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z52_L050_incl,5.2,5.0,-155786.98792450293,13.471003098791698
PDI-BT-COF-same_z52_L055_incl,5.2,5.5,-155787.04590314318,13.41302445853944
PDI-BT-COF-same_z52_L060_incl,5.2,6.0,-155787.06113397257,13.39779362914851
PDI-BT-COF-same_z53_L000_incl,5.3,0.0,-155797.02924254487,3.4296850568498485
PDI-BT-COF-same_z53_L005_incl,5.3,0.5,-155795.2378220467,5.221105555014219
PDI-BT-COF-same_z53_L010_incl,5.3,1.0,-155790.34496718284,10.113960418879287
PDI-BT-COF-same_z53_L015_incl,5.3,1.5,-155787.00920377564,13.449723826081026
PDI-BT-COF-same_z53_L020_incl,5.3,2.0,-155786.7760181278,13.682909473922336
PDI-BT-COF-same_z53_L025_incl,5.3,2.5,-155787.29937897043,13.15954863128718
PDI-BT-COF-same_z53_L030_incl,5.3,3.0,-155787.3381098604,13.120817741320934
PDI-BT-COF-same_z53_L035_incl,5.3,3.5,-155787.0599328275,13.398994774208404
PDI-BT-COF-same_z53_L040_incl,5.3,4.0,-155786.84933503912,13.609592562599573
PDI-BT-COF-same_z53_L045_incl,5.3,4.5,-155786.80932344976,13.649604151956737
PDI-BT-COF-same_z53_L050_incl,5.3,5.0,-155786.8533066196,13.605620982125401
PDI-BT-COF-same_z53_L055_incl,5.3,5.5,-155786.91715018864,13.541777413076488
PDI-BT-COF-same_z53_L060_incl,5.3,6.0,-155786.93283956856,13.526088033162523
PDI-BT-COF-same_z54_L000_incl,5.4,0.0,-155796.91889701915,3.5400305825751275
PDI-BT-COF-same_z54_L005_incl,5.4,0.5,-155796.97257526178,3.486352339939913
PDI-BT-COF-same_z54_L010_incl,5.4,1.0,-155797.03830836315,3.420619238575455
PDI-BT-COF-same_z54_L015_incl,5.4,1.5,-155797.1134487436,3.345478858129354
PDI-BT-COF-same_z54_L020_incl,5.4,2.0,-155797.19889712913,3.2600304725929163
PDI-BT-COF-same_z54_L025_incl,5.4,2.5,-155797.29573994002,3.1631876617029775
PDI-BT-COF-same_z54_L030_incl,5.4,3.0,-155797.40462382897,3.0543037727475166
PDI-BT-COF-same_z54_L035_incl,5.4,3.5,-155797.51635119366,2.9425764080660883
PDI-BT-COF-same_z54_L040_incl,5.4,4.0,-155797.62486452068,2.834063081041677
PDI-BT-COF-same_z54_L045_incl,5.4,4.5,-155797.71918939418,2.739738207543269
PDI-BT-COF-same_z54_L050_incl,5.4,5.0,-155797.79296297315,2.665964628569782
PDI-BT-COF-same_z54_L055_incl,5.4,5.5,-155797.8473030458,2.611624555924209
PDI-BT-COF-same_z54_L060_incl,5.4,6.0,-155797.88120574786,2.5777218538569286
PDI-BT-COF-same_z55_L000_incl,5.5,0.0,-155796.8321834603,3.626744141423842
PDI-BT-COF-same_z55_L005_incl,5.5,0.5,-155796.8759983621,3.5829292396083474
PDI-BT-COF-same_z55_L010_incl,5.5,1.0,-155796.93261120518,3.526316396542825
PDI-BT-COF-same_z55_L015_incl,5.5,1.5,-155797.00073536145,3.458192240272183
PDI-BT-COF-same_z55_L020_incl,5.5,2.0,-155797.08117165344,3.3777559482841752
PDI-BT-COF-same_z55_L025_incl,5.5,2.5,-155797.1739262167,3.28500138502568
PDI-BT-COF-same_z55_L030_incl,5.5,3.0,-155797.27792853338,3.180999068339588
PDI-BT-COF-same_z55_L035_incl,5.5,3.5,-155797.38867960704,3.0702479946776293
PDI-BT-COF-same_z55_L040_incl,5.5,4.0,-155797.49838701362,2.9605405881011393
PDI-BT-COF-same_z55_L045_incl,5.5,4.5,-155797.59586380675,2.863063794968184
